0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,469033600,0.09883446991443634
0.12221000343561172,0.12221000343561172,0.12165199965238571,0.12165199965238571,175884800,0.09367821365594864
0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,105728000,0.08680244535207748
0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,86441600,0.08895082026720047
0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,73449600,0.09152976423501968
0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,48630400,0.09711572527885437
0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,37363200,0.10184229910373688
0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,46950400,0.10613996535539627
0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,48003200,0.11172590404748917
0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,55574400,0.12203912436962128
0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,93161600,0.12375795096158981
0.15736599266529083,0.15736599266529083,0.156808003783226,0.156808003783226,68880000,0.1207500472664833
0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,35750400,0.11731262505054474
0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,21660800,0.11860162019729614
0.15122799575328827,0.15122799575328827,0.15067000687122345,0.15067000687122345,35728000,0.1160234808921814
0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,45158400,0.11086650937795639
0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,55686400,0.10613996535539627
0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,39827200,0.10399148613214493
0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,21504000,0.10957742482423782
0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,23699200,0.10871806740760803
0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,23049600,0.1048508882522583
0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,14291200,0.1052805706858635
0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,14067200,0.10742907971143723
0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,13395200,0.10656966269016266
0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,41574400,0.11301495879888535
0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,30083200,0.10957742482423782
0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,15904000,0.11172590404748917
0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,35548800,0.11301495879888535
0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,11222400,0.11258528381586075
0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,24640000,0.11086650937795639
0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,23699200,0.1100071594119072
0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,28156800,0.10656966269016266
0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,43904000,0.10270246118307114
0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,46188800,0.09711572527885437
0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,23766400,0.09152976423501968
0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,19152000,0.09496729075908661
