Date,polarity
2018-03-11,0.2239
2018-03-10,0.2248
2018-03-09,0.3548428571428572
2018-03-08,0.0
2018-03-06,0.20171249999999996
2018-03-05,0.11929999999999999
2018-03-04,0.08977999999999998
2018-03-03,0.4517
2018-03-02,0.1433625
2018-03-01,-0.09534000000000001
2018-02-28,0.2812571428571428
2018-02-27,0.3100928571428571
2018-02-26,0.18989166666666665
2018-02-25,0.399725
2018-02-24,0.19992500000000002
2018-02-23,-0.051949999999999996
2018-02-22,0.26718181818181813
2018-02-21,0.29857500000000003
2018-02-20,0.0
2018-02-19,-0.44526666666666664
2018-02-18,0.29616666666666663
2018-02-17,0.51115
2018-02-16,-0.005133333333333341
2018-02-15,0.24423846153846154
2018-02-14,0.22545
2018-02-13,0.2647125
2018-02-12,0.13845384615384615
2018-02-11,0.2548375
2018-02-10,0.11888888888888888
2018-02-09,0.0
2018-02-08,0.2556076923076923
2018-02-07,0.13249999999999998
2018-02-06,0.2847153846153846
2018-02-05,-0.13167777777777778
2018-02-04,0.18964
2018-02-03,-0.53115
2018-02-02,0.14396363636363638
2018-02-01,0.10291999999999998
2018-01-31,0.11364545454545456
2018-01-30,-0.19424999999999998
2018-01-29,0.08484210526315789
2018-01-28,-0.02704999999999999
2018-01-27,0.1798777777777778
2018-01-26,-0.010899999999999996
2018-01-25,-0.016519999999999993
2018-01-24,0.1686
2018-01-23,0.13815
2018-01-22,0.07889999999999998
2018-01-20,-0.011850000000000027
2018-01-19,-0.14965
2018-01-18,-0.014380000000000004
2018-01-17,-0.13562857142857143
2018-01-16,0.02319000000000001
2018-01-15,0.27294999999999997
2018-01-14,0.6478
2018-01-13,0.28625
2018-01-12,0.28101428571428566
2018-01-11,0.0
2018-01-10,0.108425
2018-01-09,0.18953076923076922
2018-01-08,0.031781818181818175
2018-01-07,-0.6419
2018-01-06,0.0
2018-01-05,0.0
2018-01-04,0.3045166666666667
2018-01-03,0.3759666666666667
2018-01-02,0.0
2018-01-01,0.0
2017-12-31,0.3523714285714285
2017-12-30,0.16008
2017-12-29,0.43528
2017-12-28,0.0
2017-12-26,-0.34516470588235293
2017-12-25,0.4588
2017-12-24,0.6597
2017-12-22,0.13826
2017-12-21,-0.052875
2017-12-20,0.06843333333333333
2017-12-19,-0.02245
2017-12-18,0.3007857142857143
2017-12-17,0.3119
2017-12-15,0.20692142857142856
2017-12-14,0.26815
2017-12-13,0.29369999999999996
2017-12-12,0.3674454545454546
2017-12-11,0.11532105263157895
2017-12-10,0.47626666666666667
2017-12-09,0.3057
2017-12-08,0.21976
2017-12-07,0.3070625
2017-12-06,-0.148525
2017-12-05,0.33301111111111115
2017-12-04,0.17872000000000002
2017-12-03,0.0
2017-12-02,0.54145
2017-12-01,0.048944444444444436
2017-11-30,0.044909090909090905
2017-11-29,-0.11264166666666665
2017-11-28,0.26248333333333335
2017-11-27,0.1973818181818182
2017-11-26,0.0
2017-11-25,0.31910000000000005
2017-11-24,-0.08886000000000002
2017-11-23,-0.05135
2017-11-22,0.4135
2017-11-21,0.45801
2017-11-20,0.2300375
2017-11-19,0.26343333333333335
2017-11-18,-0.08895
2017-11-17,0.2186181818181818
2017-11-16,0.34748
2017-11-15,0.25604375
2017-11-14,0.19535999999999998
2017-11-13,0.37020000000000003
2017-11-12,0.3936285714285715
2017-11-11,0.24443333333333336
2017-11-10,0.123475
2017-11-09,0.09766666666666667
2017-11-08,0.19166153846153847
2017-11-07,0.2817571428571429
2017-11-06,0.1291857142857143
2017-11-05,0.17766666666666664
2017-11-04,0.4316
2017-11-03,0.26205
2017-11-02,0.17694000000000001
2017-11-01,0.14257333333333336
2017-10-31,0.20595714285714287
2017-10-30,0.021255555555555555
2017-10-29,0.50615
2017-10-28,0.0
2017-10-27,0.1641238095238095
2017-10-26,0.025909090909090896
2017-10-25,0.12510000000000002
2017-10-24,0.0
2017-10-23,0.24085555555555554
2017-10-22,0.29085
2017-10-21,-0.0791
2017-10-20,0.1806
2017-10-19,-0.2252888888888889
2017-10-18,0.39135
2017-10-16,0.43093750000000003
2017-10-15,0.429
2017-10-14,-0.0258
2017-10-13,0.12734999999999996
2017-10-12,0.014350000000000007
2017-10-11,0.11091428571428572
2017-10-10,-0.06396250000000002
2017-10-09,0.04046
2017-10-08,0.2132
2017-10-07,0.3400666666666667
2017-10-06,0.05638000000000002
2017-10-05,-0.2985333333333333
2017-10-04,0.031273333333333334
2017-10-03,0.19834285714285718
2017-10-02,0.05124615384615384
2017-10-01,0.5511799999999999
2017-09-30,0.4192
2017-09-29,0.31505714285714287
2017-09-28,0.08373749999999999
2017-09-27,0.17745
2017-09-26,0.09753
2017-09-25,0.09482
2017-09-24,0.4767
2017-09-23,0.2427
2017-09-22,0.13572777777777778
2017-09-21,0.04042173913043478
2017-09-20,0.015523809523809521
2017-09-19,0.0501
2017-09-18,0.0
2017-09-17,0.2313111111111111
2017-09-16,0.33888
2017-09-15,-0.10357142857142856
2017-09-14,0.11252307692307693
2017-09-13,0.030769565217391305
2017-09-12,0.07835121951219512
2017-09-11,0.30046875
2017-09-10,0.07356666666666666
2017-09-09,0.0
2017-09-08,0.213425
2017-09-07,0.09942000000000002
2017-09-06,0.17438333333333333
2017-09-05,0.19179
2017-09-04,0.3818
2017-09-03,0.42257142857142854
2017-09-02,0.24762499999999998
2017-09-01,0.1493
2017-08-31,0.16151
2017-08-30,0.17960666666666666
2017-08-29,0.22744761904761904
2017-08-28,0.31038
2017-08-27,0.07689999999999998
2017-08-25,0.1611
2017-08-24,0.4456428571428572
2017-08-23,0.0
2017-08-22,0.17353333333333334
2017-08-21,0.3206333333333333
2017-08-20,0.22274999999999998
2017-08-18,0.2883181818181818
2017-08-17,0.008875000000000003
2017-08-16,0.1862375
2017-08-15,-0.010729999999999995
2017-08-14,-0.07022857142857143
2017-08-13,-0.1892
2017-08-12,0.1414
2017-08-11,0.25056428571428574
2017-08-10,0.10044444444444443
2017-08-09,0.23086923076923077
2017-08-08,0.043533333333333334
2017-08-07,0.09386
2017-08-06,0.26216666666666666
2017-08-05,0.34
2017-08-04,0.11713333333333333
2017-08-03,0.1779
2017-08-02,0.1909655172413793
2017-08-01,0.1514926829268293
2017-07-31,0.11988571428571429
2017-07-30,0.08895
2017-07-29,0.1806
2017-07-28,0.0639923076923077
2017-07-27,0.0
2017-07-26,0.03719166666666667
2017-07-25,0.190775
2017-07-24,0.056050000000000016
2017-07-23,0.4404
2017-07-22,0.34
2017-07-21,0.05142
2017-07-20,0.1436111111111111
2017-07-19,0.34665999999999997
2017-07-18,-0.10913999999999999
2017-07-17,0.33599
2017-07-16,0.5574
2017-07-15,0.21989999999999998
2017-07-14,0.03911999999999999
2017-07-13,0.0957875
2017-07-12,0.07884166666666666
2017-07-11,0.16654
2017-07-10,0.04293333333333336
2017-07-09,0.7396333333333334
2017-07-06,0.11036666666666667
2017-07-05,0.26335
2017-07-04,0.09508888888888889
2017-07-03,-0.14835
2017-07-02,0.0
2017-07-01,0.06536666666666664
2017-06-30,0.3404
2017-06-29,0.0252875
2017-06-27,0.18356363636363635
2017-06-26,-0.06568571428571428
2017-06-25,0.2202
2017-06-24,0.0
2017-06-23,0.11559
2017-06-22,0.303325
2017-06-21,0.0837
2017-06-20,0.10128
2017-06-19,0.15916363636363637
2017-06-18,0.36345
2017-06-17,0.0
2017-06-15,0.13238461538461538
2017-06-14,0.18876666666666667
2017-06-13,0.1820230769230769
2017-06-12,0.17919000000000002
2017-06-11,0.23646000000000003
2017-06-10,-0.16605
2017-06-09,-0.04462857142857143
2017-06-07,0.0
2017-06-06,0.1659571428571429
2017-06-05,0.22402666666666668
2017-06-04,0.2981500000000001
2017-06-03,0.04679999999999998
2017-06-02,0.30848333333333333
2017-06-01,0.17263333333333333
2017-05-29,0.18731666666666666
2017-05-28,0.39185000000000003
2017-05-27,0.27305
2017-05-26,0.1214
2017-05-24,-0.6597
2017-05-23,0.10300000000000001
2017-05-22,0.20765000000000003
2017-05-21,0.31115714285714285
2017-05-20,-0.13557142857142856
2017-05-19,0.17296666666666669
2017-05-18,0.1531
2017-05-17,0.23954285714285714
2017-05-16,0.1751888888888889
2017-05-15,0.3573
2017-05-14,0.0
2017-05-13,0.027559999999999994
2017-05-12,0.28973125
2017-05-11,0.17544166666666663
2017-05-10,-0.06686666666666667
2017-05-09,0.19490000000000002
2017-05-08,0.01304444444444445
2017-05-07,0.17498
2017-05-06,0.0667222222222222
2017-05-05,0.0
2017-05-03,0.10072999999999999
2017-05-02,0.1164774193548387
2017-05-01,0.41782
2017-04-30,0.36345
2017-04-29,0.0
2017-04-28,0.10286153846153848
2017-04-27,0.0
2017-04-26,0.0
2017-04-25,0.25875000000000004
2017-04-24,0.15166666666666664
2017-04-22,0.012650000000000002
2017-04-21,0.11572500000000001
2017-04-20,0.11422000000000002
2017-04-19,-0.2202
2017-04-18,0.03631666666666666
2017-04-17,0.13707777777777777
2017-04-16,0.0
2017-04-15,-0.0258
2017-04-14,0.11333333333333334
2017-04-13,0.10115
2017-04-12,0.214725
2017-04-11,0.12213333333333333
2017-04-10,0.0
2017-04-09,0.31845
2017-04-08,0.074
2017-04-07,0.20581666666666668
2017-04-06,-0.08322
2017-04-05,0.159225
2017-04-04,-0.7783
2017-04-03,0.2294
2017-04-02,0.7414000000000001
2017-04-01,0.09512499999999999
2017-03-31,0.38430000000000003
2017-03-30,0.1779
2017-03-29,0.178525
2017-03-28,0.16795833333333332
2017-03-27,0.10115
2017-03-25,-0.6486
2017-03-24,-0.14195000000000002
2017-03-23,0.27638571428571435
2017-03-22,0.27423333333333333
2017-03-21,0.28315
2017-03-20,0.20365555555555556
2017-03-19,-0.2003
2017-03-18,0.20590000000000006
2017-03-17,0.0
2017-03-16,0.042020000000000016
2017-03-15,0.23152222222222227
2017-03-14,0.298925
2017-03-13,0.135575
2017-03-12,0.13935
2017-03-11,0.44415
2017-03-10,0.1408
2017-03-09,0.16341999999999998
2017-03-08,0.35600000000000004
2017-03-07,-0.2225
2017-03-06,0.17216666666666666
2017-03-05,0.21230000000000002
2017-03-04,0.4199
2017-03-03,0.14350000000000002
2017-03-02,0.15860000000000002
2017-03-01,0.0
2017-02-28,0.1197
2017-02-27,0.22746666666666668
2017-02-26,0.5267
2017-02-24,0.332275
2017-02-23,0.3449
2017-02-22,0.18684285714285714
2017-02-21,0.040119999999999996
2017-02-20,0.07833333333333335
2017-02-19,0.159225
2017-02-18,0.3243
2017-02-17,0.18656666666666666
2017-02-16,0.3317
2017-02-15,0.18033125
2017-02-14,-0.10318571428571428
2017-02-13,0.14764999999999998
2017-02-12,0.0
2017-02-11,0.29295
2017-02-10,-0.0343875
2017-02-09,0.36466000000000004
2017-02-08,0.6369
2017-02-07,0.11273636363636363
2017-02-06,0.20700000000000002
2017-02-05,0.1806
2017-02-04,-0.3595
2017-02-03,0.010399999999999993
2017-02-02,0.23142999999999997
2017-02-01,0.10138399999999999
2017-01-31,0.162
2017-01-30,0.08574999999999999
2017-01-29,0.18317999999999998
2017-01-28,0.16680000000000003
2017-01-27,0.10115
2017-01-26,0.0
2017-01-25,0.48044999999999993
2017-01-24,0.26896153846153853
2017-01-23,0.7003
2017-01-22,0.28595
2017-01-21,0.4804833333333333
2017-01-20,0.33329
2017-01-19,0.1858
2017-01-17,0.17708000000000002
2017-01-16,0.20007999999999998
2017-01-15,0.21619999999999998
2017-01-14,0.196125
2017-01-13,0.17
2017-01-12,0.0258
2017-01-11,0.13172307692307694
2017-01-10,0.13948333333333335
2017-01-09,0.23217000000000004
2017-01-08,-0.20095
2017-01-07,-0.6908
2017-01-06,-0.017062500000000022
2017-01-05,0.09054999999999999
2017-01-04,0.10135
2017-01-03,0.15265
2017-01-02,0.0045857142857143
2017-01-01,0.20095
2016-12-31,0.4101
2016-12-30,0.3352833333333333
2016-12-29,0.0
2016-12-28,0.46295
2016-12-27,0.1209625
2016-12-26,0.34
2016-12-25,0.5574
2016-12-24,0.0
2016-12-23,-0.7184
2016-12-22,0.32155000000000006
2016-12-21,-0.22374999999999998
2016-12-20,0.0575
2016-12-19,0.26280000000000003
2016-12-18,0.17
2016-12-17,0.0
2016-12-16,0.0
2016-12-15,0.3653857142857143
2016-12-14,0.0811125
2016-12-13,-0.16536666666666666
2016-12-12,0.18212857142857142
2016-12-11,0.3697166666666667
2016-12-10,0.20947500000000002
2016-12-09,0.30963333333333337
2016-12-08,0.11896363636363637
2016-12-07,0.1491571428571429
2016-12-06,0.3548
2016-12-05,0.14036363636363636
2016-12-04,0.20095
2016-12-03,0.02364999999999999
2016-12-02,0.2202
2016-12-01,0.2698
2016-11-30,0.3025111111111111
2016-11-29,0.21565555555555557
2016-11-28,0.25237777777777776
2016-11-27,0.09129999999999999
2016-11-26,0.20220000000000002
2016-11-25,0.4967
2016-11-20,0.0929
2016-11-19,0.34
2016-11-18,-0.037959999999999994
2016-11-17,0.10953333333333333
2016-11-16,0.15750000000000003
2016-11-15,0.03571428571428571
2016-11-14,0.28247500000000003
2016-11-13,0.4019
2016-11-11,0.443
2016-11-10,0.09796428571428573
2016-11-09,0.38105
2016-11-08,0.20095
2016-11-07,0.04839999999999999
2016-11-06,0.30963333333333337
2016-11-05,0.09895000000000001
2016-11-03,0.16838999999999998
2016-11-02,0.34567777777777775
2016-11-01,-0.10999999999999997
2016-10-31,0.11669999999999997
2016-10-27,0.01515625
2016-10-26,0.1020590909090909
2016-10-25,0.07414473684210526
2016-10-24,0.14826
2016-10-23,0.0
2016-10-22,-0.01584
2016-10-21,-0.09717777777777778
2016-10-20,0.11552500000000002
2016-10-19,0.2787
2016-10-18,-0.13512
2016-10-17,0.13515000000000002
2016-10-16,0.0593
2016-10-15,-0.17773333333333333
2016-10-14,0.23810000000000003
2016-10-13,0.25255
2016-10-12,0.3049727272727273
2016-10-11,0.03731874999999999
2016-10-10,-0.1389166666666667
2016-10-08,-0.043083333333333314
2016-10-07,0.29486666666666667
2016-10-06,0.20776
2016-10-05,0.4019
2016-10-04,0.0
2016-10-03,0.0
2016-10-01,0.21407499999999996
2016-09-30,0.22661111111111115
2016-09-29,-0.02200000000000002
2016-09-28,0.06364
2016-09-27,0.01935
2016-09-26,0.008600000000000007
2016-09-25,0.07610000000000001
2016-09-24,0.0
2016-09-23,-0.1368
2016-09-22,0.22753
2016-09-21,-0.021733333333333344
2016-09-20,0.30712
2016-09-19,0.041824999999999994
2016-09-18,0.44016
2016-09-17,0.244725
2016-09-16,0.05801999999999999
2016-09-15,0.21898947368421054
2016-09-14,0.15319500000000003
2016-09-13,0.15718
2016-09-12,0.27385000000000004
2016-09-11,0.240075
2016-09-10,-0.14178571428571426
2016-09-09,0.05655714285714286
2016-09-08,0.0858
2016-09-07,0.14014193548387097
2016-09-06,0.16556666666666667
2016-09-05,0.5719
2016-09-04,0.1656875
2016-09-03,0.16463333333333333
2016-09-02,0.12214
2016-09-01,0.19224166666666664
2016-08-31,0.15885714285714286
2016-08-30,0.06456190476190476
2016-08-29,0.2603666666666667
2016-08-28,0.43023999999999996
2016-08-27,0.03947500000000001
2016-08-26,0.07208571428571428
2016-08-25,0.39956
2016-08-24,0.1875625
2016-08-23,0.1338
2016-08-22,-0.1027
2016-08-19,0.021099999999999987
2016-08-18,0.32256666666666667
2016-08-17,0.19797777777777778
2016-08-16,0.17
2016-08-15,0.22382999999999997
2016-08-13,0.42827499999999996
2016-08-12,0.2279888888888889
2016-08-11,-0.17556666666666665
2016-08-09,0.3575714285714286
2016-08-08,0.3516375
2016-08-07,-0.025675
2016-08-06,0.223875
2016-08-05,0.1730875
2016-08-04,0.43561428571428573
2016-08-03,0.31895
2016-08-02,0.28975999999999996
2016-08-01,0.20315454545454548
2016-07-31,-0.3818
2016-07-30,0.0
2016-07-29,0.17776363636363637
2016-07-28,0.28783333333333333
2016-07-27,0.13301333333333334
2016-07-26,0.17502619047619047
2016-07-25,0.07105
2016-07-24,0.0
2016-07-23,-0.06996666666666668
2016-07-22,0.306325
2016-07-21,0.143925
2016-07-20,-0.005699999999999997
2016-07-19,0.0
2016-07-18,0.1646375
2016-07-17,0.2023
2016-07-16,0.016842857142857152
2016-07-15,0.0
2016-07-14,0.16466666666666666
2016-07-13,-0.0172
2016-07-12,0.047162499999999996
2016-07-11,0.10924
2016-07-10,-0.0473
2016-07-09,0.17809999999999998
2016-07-08,0.0
2016-07-07,0.22326666666666664
2016-07-06,-0.2549666666666666
2016-07-05,-0.09328333333333334
2016-07-04,0.0
2016-07-02,-0.2732
2016-07-01,-0.2233
2016-06-30,0.02520000000000001
2016-06-29,0.09038333333333333
2016-06-28,0.12148333333333333
2016-06-27,0.08096666666666667
2016-06-26,0.31245
2016-06-25,0.33375
2016-06-24,0.06023333333333334
2016-06-22,-0.18076666666666666
2016-06-21,0.014740000000000008
2016-06-20,0.14052
2016-06-19,-0.05135
2016-06-17,0.061676923076923074
2016-06-16,-0.17334
2016-06-15,0.1976
2016-06-14,0.1907222222222222
2016-06-13,0.16839999999999997
2016-06-12,0.132625
2016-06-10,0.2994
2016-06-09,0.17365555555555556
2016-06-08,0.1620857142857143
2016-06-07,0.0
2016-06-06,-0.056400000000000006
2016-06-05,-0.10115
2016-06-04,-0.035080000000000014
2016-06-03,0.29585
2016-06-02,0.17866666666666667
2016-06-01,0.21448461538461538
2016-05-31,0.11623333333333336
2016-05-30,-0.2732
2016-05-29,0.0
2016-05-28,0.273975
2016-05-27,-0.1144
2016-05-26,-0.08300624999999999
2016-05-25,0.1716
2016-05-24,-0.18958
2016-05-23,0.18205454545454547
2016-05-22,0.12726666666666667
2016-05-21,0.11333333333333334
2016-05-20,0.12764285714285714
2016-05-19,-0.07096
2016-05-18,0.10594
2016-05-17,0.08036
2016-05-16,0.04950833333333333
2016-05-15,0.3551
2016-05-14,-0.14696666666666666
2016-05-13,0.2021777777777778
2016-05-12,0.09047586206896552
2016-05-11,0.2048
2016-05-10,0.23373333333333335
2016-05-09,0.2033545454545454
2016-05-08,-0.03172000000000001
2016-05-07,0.1858
2016-05-06,0.002416666666666678
2016-05-05,-0.0846642857142857
2016-05-04,-0.09884285714285714
2016-05-03,0.04620416666666666
2016-05-02,-0.13998181818181818
2016-05-01,-0.11526666666666667
2016-04-30,0.22599999999999998
2016-04-29,0.22992727272727273
2016-04-28,0.003490476190476192
2016-04-27,-0.013128260869565214
2016-04-26,0.056679629629629635
2016-04-25,-0.14635454545454546
2016-04-24,0.4019
2016-04-23,0.50195
2016-04-22,-0.025369999999999997
2016-04-21,-0.17962
2016-04-20,-0.09509999999999999
2016-04-19,0.0
2016-04-18,0.042142857142857135
2016-04-17,0.0
2016-04-16,-0.148
2016-04-15,-0.06939999999999999
2016-04-14,0.0033400000000000096
2016-04-13,-0.07524285714285714
2016-04-10,-0.03733333333333333
2016-04-09,0.064
2016-04-08,0.45966666666666667
2016-04-07,0.012699999999999998
2016-04-06,0.17416
2016-04-05,0.2617125
2016-04-04,0.11717999999999999
2016-04-03,0.0
2016-04-02,0.0
2016-04-01,0.14035
2016-03-31,0.277875
2016-03-30,0.042609090909090916
2016-03-29,0.05910000000000001
2016-03-28,-0.11216666666666665
2016-03-27,0.0
2016-03-26,0.27035000000000003
2016-03-25,0.17946
2016-03-24,0.17338333333333333
2016-03-23,0.2303875
2016-03-22,-0.02395999999999999
2016-03-21,0.046619047619047616
2016-03-19,0.1779
2016-03-18,0.22491428571428576
2016-03-17,0.10388
2016-03-16,0.1366
2016-03-15,0.15448
2016-03-14,-0.0845
2016-03-13,0.11315
2016-03-12,0.51045
2016-03-11,-0.023849999999999996
2016-03-10,0.1480857142857143
2016-03-09,-0.023642857142857132
2016-03-08,0.113675
2016-03-07,0.04191538461538462
2016-03-06,0.2385
2016-03-05,0.06933333333333332
2016-03-04,0.012462500000000001
2016-03-03,0.2696125
2016-03-02,-0.1531
2016-03-01,0.5562
2016-02-29,0.3404
2016-02-28,-0.20555
2016-02-27,-0.11381666666666668
2016-02-26,0.25052
2016-02-25,0.046139999999999994
2016-02-24,0.01153333333333334
2016-02-23,0.18896000000000002
2016-02-22,0.05726153846153846
